Id,CO,lat,lon
4170,['poland'],51.919438,19.145136
4171,['usa'],37.09024,-95.712891
4172,['usa'],37.09024,-95.712891
4173,['usa'],37.09024,-95.712891
4174,['usa'],37.09024,-95.712891
4175,['austria'],47.516231,14.550072
4176,"['canada ,usa']",56.130366,-106.346771
4176,"['canada ,usa']",37.09024,-95.712891
4177,['germany'],51.165691,10.451526
4178,['england'],52.3555177,-1.1743197
4179,['england'],52.3555177,-1.1743197
4180,['england'],52.3555177,-1.1743197
4181,['usa'],37.09024,-95.712891
4182,['canada'],56.130366,-106.346771
4183,['belgium'],50.503887,4.469936
4184,['usa'],37.09024,-95.712891
4185,['south korea'],35.907757,127.766922
4186,['japan'],36.204824,138.252924
4187,['spain'],40.463667,-3.74922
4188,['australia'],-29.5328037,145.491477
4189,"['north ireland ,usa']",53.41291,-8.24389
4189,"['north ireland ,usa']",37.09024,-95.712891
4190,['canada'],56.130366,-106.346771
4191,['canada'],56.130366,-106.346771
4192,['germany'],51.165691,10.451526
4193,['south korea'],35.907757,127.766922
4194,['usa'],37.09024,-95.712891
4195,['peoples r china'],42.0210671,121.6698029
4196,['japan'],36.204824,138.252924
4197,['japan'],36.204824,138.252924
4198,['spain'],40.463667,-3.74922
4199,['netherlands'],52.132633,5.291266
4200,['usa'],37.09024,-95.712891
4201,['mexico'],23.634501,-102.552784
4202,['japan'],36.204824,138.252924
4203,['france'],46.227638,2.213749
4204,"['canada ,usa']",56.130366,-106.346771
4204,"['canada ,usa']",37.09024,-95.712891
4205,"['india ,usa']",20.593684,78.96288
4205,"['india ,usa']",37.09024,-95.712891
4206,['germany'],51.165691,10.451526
4207,['kuwait'],29.31166,47.481766
4208,['usa'],37.09024,-95.712891
4209,['france'],46.227638,2.213749
4210,['germany'],51.165691,10.451526
4211,['switzerland'],46.818188,8.227512
4212,['canada'],56.130366,-106.346771
4213,['usa'],37.09024,-95.712891
4214,"['usa ,france']",37.09024,-95.712891
4214,"['usa ,france']",46.227638,2.213749
4215,['england'],52.3555177,-1.1743197
4216,['india'],20.593684,78.96288
4217,['usa'],37.09024,-95.712891
4218,['usa'],37.09024,-95.712891
4219,['france'],46.227638,2.213749
4220,['japan'],36.204824,138.252924
4221,['japan'],36.204824,138.252924
4222,['brazil'],-14.235004,-51.92528
4223,['peoples r china'],42.0210671,121.6698029
4224,['usa'],37.09024,-95.712891
4225,['usa'],37.09024,-95.712891
4226,['japan'],36.204824,138.252924
4227,['usa'],37.09024,-95.712891
4228,"['denmark ,usa']",56.26392,9.501785
4228,"['denmark ,usa']",37.09024,-95.712891
4229,['usa'],37.09024,-95.712891
4230,['south korea'],35.907757,127.766922
4231,['poland'],51.919438,19.145136
4232,"['czech republic ,usa']",49.817492,15.472962
4232,"['czech republic ,usa']",37.09024,-95.712891
4233,['usa'],37.09024,-95.712891
4234,['usa'],37.09024,-95.712891
4235,['usa'],37.09024,-95.712891
4236,['france'],46.227638,2.213749
4237,['germany'],51.165691,10.451526
4238,['france'],46.227638,2.213749
4239,"['netherlands ,germany']",52.132633,5.291266
4239,"['netherlands ,germany']",51.165691,10.451526
4240,['australia'],-29.5328037,145.491477
4241,['germany'],51.165691,10.451526
4242,['japan'],36.204824,138.252924
4243,['usa'],37.09024,-95.712891
4244,"['denmark ,spain']",56.26392,9.501785
4244,"['denmark ,spain']",40.463667,-3.74922
4245,['germany'],51.165691,10.451526
4246,['spain'],40.463667,-3.74922
4247,['italy'],41.87194,12.56738
4248,['germany'],51.165691,10.451526
4249,"['france ,germany']",46.227638,2.213749
4249,"['france ,germany']",51.165691,10.451526
4250,['spain'],40.463667,-3.74922
4251,['usa'],37.09024,-95.712891
4252,"['peoples r china ,usa']",42.0210671,121.6698029
4252,"['peoples r china ,usa']",37.09024,-95.712891
4253,['usa'],37.09024,-95.712891
4254,['germany'],51.165691,10.451526
4255,['spain'],40.463667,-3.74922
4256,['denmark'],56.26392,9.501785
4257,['germany'],51.165691,10.451526
4258,['usa'],37.09024,-95.712891
4259,['usa'],37.09024,-95.712891
4260,['usa'],37.09024,-95.712891
4261,['usa'],37.09024,-95.712891
4262,['usa'],37.09024,-95.712891
4263,['japan'],36.204824,138.252924
4264,['poland'],51.919438,19.145136
4265,['sweden'],60.128161,18.643501
4266,['usa'],37.09024,-95.712891
4267,['south korea'],35.907757,127.766922
4268,['kuwait'],29.31166,47.481766
4269,['netherlands'],52.132633,5.291266
4270,['taiwan'],23.69781,120.960515
4271,"['usa ,france']",37.09024,-95.712891
4271,"['usa ,france']",46.227638,2.213749
4272,"['belgium,peoples r china']",50.503887,4.469936
4272,"['belgium,peoples r china']",42.0210671,121.6698029
4273,['france'],46.227638,2.213749
4274,"['usa ,poland']",37.09024,-95.712891
4274,"['usa ,poland']",51.919438,19.145136
4275,['japan'],36.204824,138.252924
4276,['japan'],36.204824,138.252924
4277,['india'],20.593684,78.96288
4278,['usa'],37.09024,-95.712891
4279,['poland'],51.919438,19.145136
4280,['germany'],51.165691,10.451526
4281,"['peoples r china ,usa']",42.0210671,121.6698029
4281,"['peoples r china ,usa']",37.09024,-95.712891
4282,"['belgium ,poland']",50.503887,4.469936
4282,"['belgium ,poland']",51.919438,19.145136
4283,['france'],46.227638,2.213749
4284,['poland'],51.919438,19.145136
4285,"['brazil,netherlands']",-14.235004,-51.92528
4285,"['brazil,netherlands']",52.132633,5.291266
4286,['canada'],56.130366,-106.346771
4287,['south africa'],-30.559482,22.937506
4288,['bulgaria'],42.733883,25.48583
4289,['india'],20.593684,78.96288
4290,"['france ,england']",46.227638,2.213749
4290,"['france ,england']",52.3555177,-1.1743197
4291,['germany'],51.165691,10.451526
4292,['japan'],36.204824,138.252924
4293,['india'],20.593684,78.96288
4294,['india'],20.593684,78.96288
4295,['india'],20.593684,78.96288
4296,['usa'],37.09024,-95.712891
4297,['usa'],37.09024,-95.712891
4298,['usa'],37.09024,-95.712891
4299,['usa'],37.09024,-95.712891
4300,['japan'],36.204824,138.252924
4301,['usa'],37.09024,-95.712891
4302,"['france ,belgium']",46.227638,2.213749
4302,"['france ,belgium']",50.503887,4.469936
4303,['germany'],51.165691,10.451526
4304,"['germany ,england']",51.165691,10.451526
4304,"['germany ,england']",52.3555177,-1.1743197
4305,['germany'],51.165691,10.451526
4306,['france'],46.227638,2.213749
4307,['england'],52.3555177,-1.1743197
4308,['peoples r china'],42.0210671,121.6698029
4309,"['usa ,france']",37.09024,-95.712891
4309,"['usa ,france']",46.227638,2.213749
4310,['japan'],36.204824,138.252924
4311,['denmark'],56.26392,9.501785
4312,"['usa ,france']",37.09024,-95.712891
4312,"['usa ,france']",46.227638,2.213749
4313,['austria'],47.516231,14.550072
4314,['france'],46.227638,2.213749
4315,['usa'],37.09024,-95.712891
4316,['usa'],37.09024,-95.712891
4317,['england'],52.3555177,-1.1743197
4318,['usa'],37.09024,-95.712891
4319,['france'],46.227638,2.213749
4320,['germany'],51.165691,10.451526
4321,['usa'],37.09024,-95.712891
4322,['belgium'],50.503887,4.469936
4323,"['germany ,turkey']",51.165691,10.451526
4323,"['germany ,turkey']",38.963745,35.243322
4324,['germany'],51.165691,10.451526
4325,['germany'],51.165691,10.451526
4326,['netherlands'],52.132633,5.291266
4327,['japan'],36.204824,138.252924
4328,['england'],52.3555177,-1.1743197
4329,['japan'],36.204824,138.252924
4330,['austria'],47.516231,14.550072
4331,['germany'],51.165691,10.451526
4332,['usa'],37.09024,-95.712891
4333,['netherlands'],52.132633,5.291266
4334,['belgium'],50.503887,4.469936
4335,['canada'],56.130366,-106.346771
4336,['usa'],37.09024,-95.712891
4337,['netherlands'],52.132633,5.291266
4338,['south africa'],-30.559482,22.937506
4339,['poland'],51.919438,19.145136
4340,['peoples r china'],42.0210671,121.6698029
4341,['usa'],37.09024,-95.712891
4342,['usa'],37.09024,-95.712891
4343,['japan'],36.204824,138.252924
4344,"['england ,scotland']",52.3555177,-1.1743197
4344,"['england ,scotland']",56.4906712,-4.2026458
4345,['england'],52.3555177,-1.1743197
4346,['usa'],37.09024,-95.712891
4347,['japan'],36.204824,138.252924
4348,['japan'],36.204824,138.252924
4349,['england'],52.3555177,-1.1743197
4350,['usa'],37.09024,-95.712891
4351,['germany'],51.165691,10.451526
4352,['germany'],51.165691,10.451526
4353,['taiwan'],23.69781,120.960515
4354,['germany'],51.165691,10.451526
4355,['germany'],51.165691,10.451526
4356,['france'],46.227638,2.213749
4357,['france'],46.227638,2.213749
4358,['greece'],39.074208,21.824312
4359,['india'],20.593684,78.96288
4360,"['new zealand ,australia']",-40.900557,174.885971
4360,"['new zealand ,australia']",-29.5328037,145.491477
4361,['japan'],36.204824,138.252924
4362,['england'],52.3555177,-1.1743197
4363,['spain'],40.463667,-3.74922
4364,['netherlands'],52.132633,5.291266
4365,['canada'],56.130366,-106.346771
4366,['japan'],36.204824,138.252924
4367,['japan'],36.204824,138.252924
4368,['usa'],37.09024,-95.712891
4369,['austria'],47.516231,14.550072
4370,['usa'],37.09024,-95.712891
4371,['usa'],37.09024,-95.712891
4372,['colombia'],4.570868,-74.297333
4373,['france'],46.227638,2.213749
4374,['singapore'],1.352083,103.819836
4375,['germany'],51.165691,10.451526
4376,['usa'],37.09024,-95.712891
4377,['japan'],36.204824,138.252924
4378,['usa'],37.09024,-95.712891
4379,['japan'],36.204824,138.252924
4380,['usa'],37.09024,-95.712891
4381,['japan'],36.204824,138.252924
4382,['germany'],51.165691,10.451526
4383,['canada'],56.130366,-106.346771
4384,['usa'],37.09024,-95.712891
4385,['japan'],36.204824,138.252924
4386,['usa'],37.09024,-95.712891
4387,['spain'],40.463667,-3.74922
4388,['usa'],37.09024,-95.712891
4389,['usa'],37.09024,-95.712891
4390,['france'],46.227638,2.213749
4391,"['sweden ,russia']",60.128161,18.643501
4391,"['sweden ,russia']",61.52401,105.318756
4392,['germany'],51.165691,10.451526
4393,['austria'],47.516231,14.550072
4394,['south korea'],35.907757,127.766922
4395,['france'],46.227638,2.213749
4396,['france'],46.227638,2.213749
4397,['usa'],37.09024,-95.712891
4398,['spain'],40.463667,-3.74922
4399,['england'],52.3555177,-1.1743197
4400,['japan'],36.204824,138.252924
4401,['india'],20.593684,78.96288
4402,['usa'],37.09024,-95.712891
4403,['india'],20.593684,78.96288
4404,['france'],46.227638,2.213749
4405,['usa'],37.09024,-95.712891
4406,"['france ,belgium ,germany']",46.227638,2.213749
4406,"['france ,belgium ,germany']",50.503887,4.469936
4406,"['france ,belgium ,germany']",51.165691,10.451526
4407,['poland'],51.919438,19.145136
4408,['japan'],36.204824,138.252924
4409,['japan'],36.204824,138.252924
4410,['usa'],37.09024,-95.712891
4411,['france'],46.227638,2.213749
4412,['france'],46.227638,2.213749
4413,['england'],52.3555177,-1.1743197
4414,"['poland ,england']",51.919438,19.145136
4414,"['poland ,england']",52.3555177,-1.1743197
4415,['germany'],51.165691,10.451526
4416,['usa'],37.09024,-95.712891
4417,['taiwan'],23.69781,120.960515
4418,['france'],46.227638,2.213749
4419,['usa'],37.09024,-95.712891
4420,['england'],52.3555177,-1.1743197
4421,['usa'],37.09024,-95.712891
4422,['usa'],37.09024,-95.712891
4423,['usa'],37.09024,-95.712891
4424,['usa'],37.09024,-95.712891
4425,['usa'],37.09024,-95.712891
4426,['russia'],61.52401,105.318756
4427,['australia'],-29.5328037,145.491477
4428,['netherlands'],52.132633,5.291266
4429,['germany'],51.165691,10.451526
4430,['japan'],36.204824,138.252924
4431,['spain'],40.463667,-3.74922
4432,['spain'],40.463667,-3.74922
4433,"['belgium ,germany']",50.503887,4.469936
4433,"['belgium ,germany']",51.165691,10.451526
4434,['england'],52.3555177,-1.1743197
4435,['japan'],36.204824,138.252924
4436,['germany'],51.165691,10.451526
4437,['spain'],40.463667,-3.74922
4438,['usa'],37.09024,-95.712891
4439,['spain'],40.463667,-3.74922
4440,['russia'],61.52401,105.318756
4441,['england'],52.3555177,-1.1743197
4442,['usa'],37.09024,-95.712891
4443,['germany'],51.165691,10.451526
4444,['canada'],56.130366,-106.346771
4445,['germany'],51.165691,10.451526
4446,['japan'],36.204824,138.252924
4447,['japan'],36.204824,138.252924
4448,['spain'],40.463667,-3.74922
4449,"['italy ,usa']",41.87194,12.56738
4449,"['italy ,usa']",37.09024,-95.712891
4450,['turkey'],38.963745,35.243322
4451,['poland'],51.919438,19.145136
4452,['japan'],36.204824,138.252924
4453,"['germany ,austria']",51.165691,10.451526
4453,"['germany ,austria']",47.516231,14.550072
4454,['india'],20.593684,78.96288
4455,['england'],52.3555177,-1.1743197
4456,['japan'],36.204824,138.252924
4457,['australia'],-29.5328037,145.491477
4458,"['sweden ,usa']",60.128161,18.643501
4458,"['sweden ,usa']",37.09024,-95.712891
4459,['russia'],61.52401,105.318756
4460,['spain'],40.463667,-3.74922
4461,['france'],46.227638,2.213749
4462,['usa'],37.09024,-95.712891
4463,['usa'],37.09024,-95.712891
4464,['germany'],51.165691,10.451526
4465,['japan'],36.204824,138.252924
4466,['usa'],37.09024,-95.712891
4467,['england'],52.3555177,-1.1743197
4468,['usa'],37.09024,-95.712891
4469,['usa'],37.09024,-95.712891
4470,['france'],46.227638,2.213749
4471,['denmark'],56.26392,9.501785
4472,['france'],46.227638,2.213749
4473,['canada'],56.130366,-106.346771
4474,"['france ,england']",46.227638,2.213749
4474,"['france ,england']",52.3555177,-1.1743197
4475,['france'],46.227638,2.213749
4476,['south korea'],35.907757,127.766922
4477,"['germany,usa']",51.165691,10.451526
4477,"['germany,usa']",37.09024,-95.712891
4478,"['germany ,australia ,wales']",51.165691,10.451526
4478,"['germany ,australia ,wales']",-29.5328037,145.491477
4478,"['germany ,australia ,wales']",53.339404,-1.2801769
4479,"['germany ,austria']",51.165691,10.451526
4479,"['germany ,austria']",47.516231,14.550072
4480,['england'],52.3555177,-1.1743197
4481,['england'],52.3555177,-1.1743197
4482,['taiwan'],23.69781,120.960515
4483,['taiwan'],23.69781,120.960515
4484,['belgium'],50.503887,4.469936
4485,"['hungary,romania,germany']",47.162494,19.503304
4485,"['hungary,romania,germany']",45.943161,24.96676
4485,"['hungary,romania,germany']",51.165691,10.451526
4486,['france'],46.227638,2.213749
4487,['belgium'],50.503887,4.469936
4488,['austria'],47.516231,14.550072
4489,['france'],46.227638,2.213749
4490,['usa'],37.09024,-95.712891
4491,['usa'],37.09024,-95.712891
4492,['france'],46.227638,2.213749
4493,['india'],20.593684,78.96288
4494,['poland'],51.919438,19.145136
4495,['australia'],-29.5328037,145.491477
4496,"['usa ,england']",37.09024,-95.712891
4496,"['usa ,england']",52.3555177,-1.1743197
4497,['usa'],37.09024,-95.712891
4498,"['france ,japan ,australia']",46.227638,2.213749
4498,"['france ,japan ,australia']",36.204824,138.252924
4498,"['france ,japan ,australia']",-29.5328037,145.491477
4499,['usa'],37.09024,-95.712891
4500,['usa'],37.09024,-95.712891
4501,['usa'],37.09024,-95.712891
4502,['usa'],37.09024,-95.712891
4503,['france'],46.227638,2.213749
4504,['usa'],37.09024,-95.712891
4505,['south korea'],35.907757,127.766922
4506,['germany'],51.165691,10.451526
4507,['japan'],36.204824,138.252924
4508,['japan'],36.204824,138.252924
4509,['usa'],37.09024,-95.712891
4510,['germany'],51.165691,10.451526
4511,['france'],46.227638,2.213749
4512,"['israel ,france']",31.046051,34.851612
4512,"['israel ,france']",46.227638,2.213749
4513,['germany'],51.165691,10.451526
4514,['germany'],51.165691,10.451526
4515,['germany'],51.165691,10.451526
4516,['japan'],36.204824,138.252924
4517,['germany'],51.165691,10.451526
4518,['germany'],51.165691,10.451526
4519,"['spain ,france']",40.463667,-3.74922
4519,"['spain ,france']",46.227638,2.213749
4520,['usa'],37.09024,-95.712891
4521,['england'],52.3555177,-1.1743197
4522,['usa'],37.09024,-95.712891
4523,['mexico'],23.634501,-102.552784
4524,['belgium'],50.503887,4.469936
4525,['germany'],51.165691,10.451526
4526,['germany'],51.165691,10.451526
4527,['italy'],41.87194,12.56738
4528,['usa'],37.09024,-95.712891
4529,['usa'],37.09024,-95.712891
4530,['usa'],37.09024,-95.712891
4531,['usa'],37.09024,-95.712891
4532,['usa'],37.09024,-95.712891
4533,['germany'],51.165691,10.451526
4534,['usa'],37.09024,-95.712891
4535,['germany'],51.165691,10.451526
4536,['usa'],37.09024,-95.712891
4537,['sweden'],60.128161,18.643501
4538,['usa'],37.09024,-95.712891
4539,['usa'],37.09024,-95.712891
4540,['kuwait'],29.31166,47.481766
4541,['finland'],65.1462345,26.7205771
4542,"['usa ,england']",37.09024,-95.712891
4542,"['usa ,england']",52.3555177,-1.1743197
4543,['japan'],36.204824,138.252924
4544,['spain'],40.463667,-3.74922
4545,['australia'],-29.5328037,145.491477
4546,"['france ,spain ,italy ']",46.227638,2.213749
4546,"['france ,spain ,italy ']",40.463667,-3.74922
4546,"['france ,spain ,italy ']",41.87194,12.56738
4547,"['germany,usa']",51.165691,10.451526
4547,"['germany,usa']",37.09024,-95.712891
4548,['germany'],51.165691,10.451526
4549,['usa'],37.09024,-95.712891
4550,"['spain ,mexico']",40.463667,-3.74922
4550,"['spain ,mexico']",23.634501,-102.552784
4551,['germany'],51.165691,10.451526
4552,['spain'],40.463667,-3.74922
4553,['england'],52.3555177,-1.1743197
4554,['germany'],51.165691,10.451526
4555,['peoples r china'],42.0210671,121.6698029
4556,['usa'],37.09024,-95.712891
4557,['usa'],37.09024,-95.712891
4558,['usa'],37.09024,-95.712891
4559,['usa'],37.09024,-95.712891
4560,['usa'],37.09024,-95.712891
4561,['spain'],40.463667,-3.74922
4562,['usa'],37.09024,-95.712891
4563,['germany'],51.165691,10.451526
4564,['netherlands'],52.132633,5.291266
4565,['france'],46.227638,2.213749
4566,['peoples r china'],42.0210671,121.6698029
4567,['usa'],37.09024,-95.712891
4568,"['germany ,italy']",51.165691,10.451526
4568,"['germany ,italy']",41.87194,12.56738
4569,['spain'],40.463667,-3.74922
4570,['canada'],56.130366,-106.346771
4571,['france'],46.227638,2.213749
4572,['usa'],37.09024,-95.712891
4573,['usa'],37.09024,-95.712891
4574,['japan'],36.204824,138.252924
4575,['england'],52.3555177,-1.1743197
4576,['italy'],41.87194,12.56738
4577,['usa'],37.09024,-95.712891
4578,['mexico'],23.634501,-102.552784
4579,['england'],52.3555177,-1.1743197
4580,['austria'],47.516231,14.550072
4581,"['france ,england']",46.227638,2.213749
4581,"['france ,england']",52.3555177,-1.1743197
4582,['england'],52.3555177,-1.1743197
4583,"['france,luxembourg']",46.227638,2.213749
4583,"['france,luxembourg']",49.815273,6.129583
4584,['denmark'],56.26392,9.501785
4585,['france'],46.227638,2.213749
4586,['australia'],-29.5328037,145.491477
4587,['poland'],51.919438,19.145136
4588,['japan'],36.204824,138.252924
4589,['germany'],51.165691,10.451526
4590,['usa'],37.09024,-95.712891
4591,['canada'],56.130366,-106.346771
4592,['england'],52.3555177,-1.1743197
4593,['usa'],37.09024,-95.712891
4594,['japan'],36.204824,138.252924
4595,['japan'],36.204824,138.252924
4596,['france'],46.227638,2.213749
4597,['england'],52.3555177,-1.1743197
4598,"['usa ,germany']",37.09024,-95.712891
4598,"['usa ,germany']",51.165691,10.451526
4599,['usa'],37.09024,-95.712891
4600,['usa'],37.09024,-95.712891
4601,['india'],20.593684,78.96288
4602,"['austria ,spain']",47.516231,14.550072
4602,"['austria ,spain']",40.463667,-3.74922
4603,['usa'],37.09024,-95.712891
4604,"['italy ,netherlands']",41.87194,12.56738
4604,"['italy ,netherlands']",52.132633,5.291266
4605,['england'],52.3555177,-1.1743197
4606,['england'],52.3555177,-1.1743197
4607,"['england ,scotland']",52.3555177,-1.1743197
4607,"['england ,scotland']",56.4906712,-4.2026458
4608,['usa'],37.09024,-95.712891
4609,['usa'],37.09024,-95.712891
4610,['usa'],37.09024,-95.712891
4611,['usa'],37.09024,-95.712891
4612,['france'],46.227638,2.213749
4613,['usa'],37.09024,-95.712891
4614,['usa'],37.09024,-95.712891
4615,['netherlands'],52.132633,5.291266
4616,['germany'],51.165691,10.451526
4617,['australia'],-29.5328037,145.491477
4618,['germany'],51.165691,10.451526
4619,"['england ,argentina']",52.3555177,-1.1743197
4619,"['england ,argentina']",-38.416097,-63.616672
4620,"['usa ,germany']",37.09024,-95.712891
4620,"['usa ,germany']",51.165691,10.451526
4621,['usa'],37.09024,-95.712891
4622,['germany'],51.165691,10.451526
4623,"['portugal ,england']",39.399872,-8.224454
4623,"['portugal ,england']",52.3555177,-1.1743197
4624,['germany'],51.165691,10.451526
4625,['peoples r china'],42.0210671,121.6698029
4626,['norway'],60.472024,8.468946
4627,"['sweden ,usa']",60.128161,18.643501
4627,"['sweden ,usa']",37.09024,-95.712891
4628,['finland'],65.1462345,26.7205771
4629,['usa'],37.09024,-95.712891
4630,['germany'],51.165691,10.451526
4631,['usa'],37.09024,-95.712891
4632,['england'],52.3555177,-1.1743197
4633,['usa'],37.09024,-95.712891
4634,"['mexico ,japan']",23.634501,-102.552784
4634,"['mexico ,japan']",36.204824,138.252924
4635,['canada'],56.130366,-106.346771
4636,"['usa ,australia']",37.09024,-95.712891
4636,"['usa ,australia']",-29.5328037,145.491477
4637,['usa'],37.09024,-95.712891
4638,['germany'],51.165691,10.451526
4639,['usa'],37.09024,-95.712891
4640,['australia'],-29.5328037,145.491477
4641,"['canada ,usa']",56.130366,-106.346771
4641,"['canada ,usa']",37.09024,-95.712891
4642,['france'],46.227638,2.213749
4643,['france'],46.227638,2.213749
4644,['usa'],37.09024,-95.712891
4645,['india'],20.593684,78.96288
4646,['usa'],37.09024,-95.712891
4647,['usa'],37.09024,-95.712891
4648,['japan'],36.204824,138.252924
4649,['australia'],-29.5328037,145.491477
4650,['france'],46.227638,2.213749
4651,['usa'],37.09024,-95.712891
4652,['poland'],51.919438,19.145136
4653,['israel'],31.046051,34.851612
4654,['japan'],36.204824,138.252924
4655,['japan'],36.204824,138.252924
4656,['india'],20.593684,78.96288
4657,['peoples r china'],42.0210671,121.6698029
4658,['india'],20.593684,78.96288
4659,['usa'],37.09024,-95.712891
4660,['peoples r china'],42.0210671,121.6698029
4661,['germany'],51.165691,10.451526
4662,['south korea'],35.907757,127.766922
4663,['usa'],37.09024,-95.712891
4664,['usa'],37.09024,-95.712891
4665,['england'],52.3555177,-1.1743197
4666,['germany'],51.165691,10.451526
4667,['canada'],56.130366,-106.346771
4668,"['usa ,israel']",37.09024,-95.712891
4668,"['usa ,israel']",31.046051,34.851612
4669,['usa'],37.09024,-95.712891
4670,['usa'],37.09024,-95.712891
4671,['australia'],-29.5328037,145.491477
4672,['japan'],36.204824,138.252924
4673,['usa'],37.09024,-95.712891
4674,['japan'],36.204824,138.252924
4675,['japan'],36.204824,138.252924
4676,['spain'],40.463667,-3.74922
4677,['england'],52.3555177,-1.1743197
4678,['usa'],37.09024,-95.712891
4679,['japan'],36.204824,138.252924
4680,['japan'],36.204824,138.252924
4681,['usa'],37.09024,-95.712891
4682,['south korea'],35.907757,127.766922
4683,['india'],20.593684,78.96288
4684,"['south korea ,japan']",35.907757,127.766922
4684,"['south korea ,japan']",36.204824,138.252924
4685,['peoples r china'],42.0210671,121.6698029
4686,['finland'],65.1462345,26.7205771
4687,['usa'],37.09024,-95.712891
4688,['usa'],37.09024,-95.712891
4689,['usa'],37.09024,-95.712891
4690,['canada'],56.130366,-106.346771
4691,['germany'],51.165691,10.451526
4692,['usa'],37.09024,-95.712891
4693,['usa'],37.09024,-95.712891
4694,['usa'],37.09024,-95.712891
4695,['usa'],37.09024,-95.712891
4696,['usa'],37.09024,-95.712891
4697,['usa'],37.09024,-95.712891
4698,['france'],46.227638,2.213749
4699,"['usa ,france']",37.09024,-95.712891
4699,"['usa ,france']",46.227638,2.213749
4700,['france'],46.227638,2.213749
4701,['usa'],37.09024,-95.712891
4702,['germany'],51.165691,10.451526
4703,['belgium'],50.503887,4.469936
4704,['usa'],37.09024,-95.712891
4705,['france'],46.227638,2.213749
4706,['canada'],56.130366,-106.346771
4707,['peoples r china'],42.0210671,121.6698029
4708,['germany'],51.165691,10.451526
4709,['usa'],37.09024,-95.712891
4710,"['usa ,england']",37.09024,-95.712891
4710,"['usa ,england']",52.3555177,-1.1743197
4711,['germany'],51.165691,10.451526
4712,['england'],52.3555177,-1.1743197
4713,['norway'],60.472024,8.468946
4714,['russia'],61.52401,105.318756
4715,['usa'],37.09024,-95.712891
4716,['england'],52.3555177,-1.1743197
4717,['japan'],36.204824,138.252924
4718,['india'],20.593684,78.96288
4719,['japan'],36.204824,138.252924
4720,['peoples r china'],42.0210671,121.6698029
4721,['spain'],40.463667,-3.74922
4722,['england'],52.3555177,-1.1743197
4723,['japan'],36.204824,138.252924
4724,['peoples r china'],42.0210671,121.6698029
4725,['poland'],51.919438,19.145136
4726,['malaysia'],4.210484,101.975766
4727,['poland'],51.919438,19.145136
4728,['germany'],51.165691,10.451526
4729,['usa'],37.09024,-95.712891
4730,"['algeria ,france']",28.033886,1.659626
4730,"['algeria ,france']",46.227638,2.213749
4731,['japan'],36.204824,138.252924
4732,['germany'],51.165691,10.451526
4733,['england'],52.3555177,-1.1743197
4734,['denmark'],56.26392,9.501785
4735,['india'],20.593684,78.96288
4736,['poland'],51.919438,19.145136
4737,['usa'],37.09024,-95.712891
4738,['france'],46.227638,2.213749
4739,['switzerland'],46.818188,8.227512
4740,['usa'],37.09024,-95.712891
4741,['canada'],56.130366,-106.346771
4742,['usa'],37.09024,-95.712891
4743,['usa'],37.09024,-95.712891
4744,['usa'],37.09024,-95.712891
4745,"['france ,tunisia ,france']",46.227638,2.213749
4745,"['france ,tunisia ,france']",33.886917,9.537499
4745,"['france ,tunisia ,france']",46.227638,2.213749
4746,['peoples r china'],42.0210671,121.6698029
4747,['usa'],37.09024,-95.712891
4748,['india'],20.593684,78.96288
4749,['usa'],37.09024,-95.712891
4750,"['usa ,germany']",37.09024,-95.712891
4750,"['usa ,germany']",51.165691,10.451526
4751,['peoples r china'],42.0210671,121.6698029
4752,['peoples r china'],42.0210671,121.6698029
4753,['germany'],51.165691,10.451526
4754,['england'],52.3555177,-1.1743197
4755,['finland'],65.1462345,26.7205771
4756,"['usa ,france']",37.09024,-95.712891
4756,"['usa ,france']",46.227638,2.213749
4757,['germany'],51.165691,10.451526
4758,['france'],46.227638,2.213749
4759,['usa'],37.09024,-95.712891
4760,['japan'],36.204824,138.252924
4761,['usa'],37.09024,-95.712891
4762,['england'],52.3555177,-1.1743197
4763,['germany'],51.165691,10.451526
4764,['india'],20.593684,78.96288
4765,['england'],52.3555177,-1.1743197
4766,['usa'],37.09024,-95.712891
4767,['usa'],37.09024,-95.712891
4768,['australia'],-29.5328037,145.491477
4769,['england'],52.3555177,-1.1743197
4770,['france'],46.227638,2.213749
4771,['japan'],36.204824,138.252924
4772,['india'],20.593684,78.96288
4773,['peoples r china'],42.0210671,121.6698029
4774,['germany'],51.165691,10.451526
4775,['france'],46.227638,2.213749
4776,['japan'],36.204824,138.252924
4777,['usa'],37.09024,-95.712891
4778,"['germany,usa']",51.165691,10.451526
4778,"['germany,usa']",37.09024,-95.712891
4779,['spain'],40.463667,-3.74922
4780,['germany'],51.165691,10.451526
4781,['usa'],37.09024,-95.712891
4782,['usa'],37.09024,-95.712891
4783,"['belgium ,spain']",50.503887,4.469936
4783,"['belgium ,spain']",40.463667,-3.74922
4784,['england'],52.3555177,-1.1743197
4785,['spain'],40.463667,-3.74922
4786,"['germany ,portugal']",51.165691,10.451526
4786,"['germany ,portugal']",39.399872,-8.224454
4787,['usa'],37.09024,-95.712891
4788,['usa'],37.09024,-95.712891
4789,['taiwan'],23.69781,120.960515
4790,['france'],46.227638,2.213749
4791,['usa'],37.09024,-95.712891
4792,['usa'],37.09024,-95.712891
4793,"['singapore,peoples r china']",1.352083,103.819836
4793,"['singapore,peoples r china']",42.0210671,121.6698029
